id,location,event_type,feature,volume,resource_type,severity_type,fault_severity
9580,location 856,event_type 11,feature 68,1,resource_type 8,severity_type 1,1
5564,location 891,event_type 11,feature 195,7,resource_type 8,severity_type 1,0
2082,location 1099,event_type 11,feature 165,2,resource_type 8,severity_type 1,2
2197,location 916,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
6390,location 763,event_type 15,feature 193,1,resource_type 8,severity_type 2,0
1211,location 83,event_type 11,feature 55,2,resource_type 8,severity_type 1,1
12069,location 243,event_type 35,feature 229,1,resource_type 2,severity_type 2,0
4933,location 704,event_type 15,feature 71,2,resource_type 8,severity_type 2,0
9774,location 704,event_type 15,feature 82,8,resource_type 8,severity_type 2,1
1126,location 1019,event_type 11,feature 172,1,resource_type 8,severity_type 1,0
5419,location 116,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
9953,location 465,event_type 34,feature 232,45,resource_type 2,severity_type 2,0
2723,location 67,event_type 11,feature 55,5,resource_type 8,severity_type 2,1
9234,location 818,event_type 11,feature 54,4,resource_type 8,severity_type 2,1
13564,location 135,event_type 35,feature 312,10,resource_type 2,severity_type 2,0
12336,location 653,event_type 15,feature 82,6,resource_type 8,severity_type 1,0
6067,location 627,event_type 23,feature 305,6,resource_type 7,severity_type 2,0
5702,location 938,event_type 11,feature 202,4,resource_type 8,severity_type 1,1
9312,location 326,event_type 35,feature 313,1,resource_type 2,severity_type 4,0
11037,location 1008,event_type 15,feature 80,2,resource_type 8,severity_type 2,2
16609,location 122,event_type 34,feature 235,1,resource_type 2,severity_type 2,0
2458,location 1100,event_type 11,feature 82,124,resource_type 8,severity_type 1,1
8762,location 1086,event_type 15,feature 82,8,resource_type 8,severity_type 2,0
9494,location 253,event_type 35,feature 301,1,resource_type 2,severity_type 1,1
11718,location 976,event_type 15,feature 82,6,resource_type 8,severity_type 2,2
11730,location 976,event_type 15,feature 80,2,resource_type 8,severity_type 2,1
16316,location 283,event_type 35,feature 227,1,resource_type 2,severity_type 2,0
3000,location 921,event_type 15,feature 82,6,resource_type 8,severity_type 2,1
17130,location 972,event_type 23,feature 306,2,resource_type 7,severity_type 4,1
3341,location 1107,event_type 15,feature 82,48,resource_type 8,severity_type 2,0
16464,location 520,event_type 34,feature 232,7,resource_type 2,severity_type 2,0
6595,location 803,event_type 11,feature 170,4,resource_type 8,severity_type 1,1
15941,location 124,event_type 35,feature 307,1,resource_type 2,severity_type 2,0
8832,location 886,event_type 13,feature 273,1,resource_type 8,severity_type 1,1
10404,location 821,event_type 15,feature 193,4,resource_type 8,severity_type 1,0
961,location 925,event_type 11,feature 54,155,resource_type 8,severity_type 1,0
11042,location 899,event_type 44,feature 375,1,resource_type 2,severity_type 1,0
2117,location 963,event_type 11,feature 195,3,resource_type 8,severity_type 1,0
10829,location 1045,event_type 11,feature 172,3,resource_type 8,severity_type 1,0
16807,location 20,event_type 11,feature 134,1,resource_type 8,severity_type 1,1
6440,location 1052,event_type 15,feature 82,32,resource_type 8,severity_type 1,1
3345,location 249,event_type 35,feature 312,2,resource_type 2,severity_type 2,0
3131,location 505,event_type 34,feature 313,3,resource_type 2,severity_type 2,0
14108,location 1050,event_type 11,feature 75,5,resource_type 8,severity_type 2,0
7970,location 1079,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
10516,location 1007,event_type 11,feature 183,1,resource_type 2,severity_type 1,1
6074,location 1075,event_type 15,feature 203,10,resource_type 8,severity_type 2,2
5949,location 624,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
17196,location 919,event_type 11,feature 81,4,resource_type 8,severity_type 1,0
9525,location 298,event_type 35,feature 232,2,resource_type 2,severity_type 2,1
12612,location 108,event_type 35,feature 233,1,resource_type 2,severity_type 2,1
10892,location 853,event_type 11,feature 68,2,resource_type 8,severity_type 2,0
9792,location 962,event_type 15,feature 82,8,resource_type 8,severity_type 1,2
789,location 810,event_type 15,feature 203,5,resource_type 8,severity_type 2,2
702,location 976,event_type 5,feature 82,10,resource_type 8,severity_type 1,0
9626,location 1063,event_type 11,feature 73,1,resource_type 8,severity_type 1,0
13971,location 126,event_type 34,feature 233,6,resource_type 2,severity_type 2,0
15875,location 424,event_type 11,feature 44,2,resource_type 2,severity_type 1,1
12506,location 619,event_type 11,feature 54,267,resource_type 8,severity_type 1,0
11813,location 518,event_type 35,feature 309,7,resource_type 2,severity_type 2,0
11084,location 262,event_type 20,feature 219,1,resource_type 2,severity_type 1,0
2827,location 300,event_type 35,feature 301,1,resource_type 2,severity_type 1,0
10693,location 240,event_type 34,feature 221,1,resource_type 2,severity_type 2,0
3988,location 1038,event_type 11,feature 54,2,resource_type 8,severity_type 1,1
4423,location 767,event_type 13,feature 345,4,resource_type 6,severity_type 1,1
18482,location 1050,event_type 22,feature 75,1,resource_type 8,severity_type 2,0
11298,location 984,event_type 11,feature 68,1,resource_type 8,severity_type 2,0
8714,location 118,event_type 35,feature 232,8,resource_type 2,severity_type 2,0
10755,location 722,event_type 11,feature 54,2,resource_type 8,severity_type 1,1
4125,location 242,event_type 35,feature 234,65,resource_type 2,severity_type 2,0
9722,location 1019,event_type 15,feature 82,1,resource_type 8,severity_type 2,1
5954,location 1044,event_type 11,feature 73,1,resource_type 8,severity_type 2,0
2784,location 895,event_type 44,feature 375,29,resource_type 2,severity_type 1,2
6885,location 535,event_type 11,feature 134,1,resource_type 8,severity_type 1,2
17139,location 893,event_type 42,feature 290,1,resource_type 2,severity_type 1,0
12537,location 1042,event_type 15,feature 82,48,resource_type 8,severity_type 2,0
7676,location 995,event_type 15,feature 80,2,resource_type 8,severity_type 1,2
8026,location 509,event_type 34,feature 312,18,resource_type 2,severity_type 2,0
3042,location 305,event_type 35,feature 312,1,resource_type 2,severity_type 4,0
3831,location 374,event_type 34,feature 232,68,resource_type 2,severity_type 2,0
1839,location 9,event_type 54,feature 71,2,resource_type 8,severity_type 2,0
3946,location 976,event_type 15,feature 203,6,resource_type 8,severity_type 2,2
1892,location 309,event_type 35,feature 312,2,resource_type 2,severity_type 4,0
12675,location 1107,event_type 15,feature 82,37,resource_type 8,severity_type 1,1
4856,location 820,event_type 21,feature 220,3,resource_type 2,severity_type 1,1
10957,location 836,event_type 11,feature 195,1,resource_type 8,severity_type 2,0
3919,location 814,event_type 11,feature 70,7,resource_type 8,severity_type 1,0
15479,location 893,event_type 42,feature 290,2,resource_type 2,severity_type 1,0
17701,location 803,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
18232,location 380,event_type 35,feature 232,6,resource_type 2,severity_type 2,0
242,location 1031,event_type 11,feature 182,1,resource_type 8,severity_type 1,0
17890,location 83,event_type 54,feature 359,1,resource_type 2,severity_type 1,1
10426,location 563,event_type 11,feature 55,6,resource_type 8,severity_type 2,0
14682,location 627,event_type 23,feature 306,1,resource_type 7,severity_type 4,0
10844,location 1011,event_type 11,feature 196,6,resource_type 8,severity_type 1,1
3199,location 1117,event_type 11,feature 68,1,resource_type 8,severity_type 1,0
2734,location 1010,event_type 11,feature 73,5,resource_type 8,severity_type 1,0
10658,location 1015,event_type 11,feature 170,1,resource_type 8,severity_type 1,0
11696,location 744,event_type 14,feature 90,1,resource_type 8,severity_type 1,2
10379,location 126,event_type 34,feature 307,1,resource_type 2,severity_type 2,0
9906,location 560,event_type 11,feature 171,11,resource_type 8,severity_type 1,1
18220,location 1008,event_type 11,feature 203,19,resource_type 8,severity_type 1,0
4034,location 507,event_type 34,feature 312,21,resource_type 2,severity_type 2,0
6652,location 385,event_type 35,feature 312,1,resource_type 2,severity_type 2,1
4936,location 794,event_type 11,feature 163,2,resource_type 8,severity_type 1,0
12533,location 373,event_type 35,feature 312,17,resource_type 2,severity_type 2,0
636,location 102,event_type 34,feature 312,1,resource_type 2,severity_type 2,1
9897,location 500,event_type 34,feature 232,1,resource_type 2,severity_type 2,0
5061,location 251,event_type 20,feature 219,2,resource_type 2,severity_type 1,0
580,location 89,event_type 35,feature 312,4,resource_type 2,severity_type 2,1
16677,location 878,event_type 11,feature 73,3,resource_type 8,severity_type 1,0
3396,location 895,event_type 43,feature 293,1,resource_type 2,severity_type 1,1
3823,location 734,event_type 11,feature 193,3,resource_type 8,severity_type 1,0
12097,location 812,event_type 11,feature 167,4,resource_type 8,severity_type 1,0
12073,location 469,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
18355,location 169,event_type 35,feature 232,5,resource_type 2,severity_type 2,0
11637,location 479,event_type 35,feature 211,1,resource_type 2,severity_type 1,0
9907,location 1008,event_type 15,feature 80,1,resource_type 8,severity_type 2,0
3339,location 723,event_type 11,feature 68,1,resource_type 8,severity_type 2,0
11328,location 734,event_type 15,feature 71,6,resource_type 8,severity_type 1,2
1768,location 943,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
8259,location 943,event_type 11,feature 170,2,resource_type 8,severity_type 1,1
17633,location 684,event_type 15,feature 82,50,resource_type 8,severity_type 2,2
17315,location 288,event_type 34,feature 44,2,resource_type 8,severity_type 1,0
1072,location 1086,event_type 15,feature 82,8,resource_type 8,severity_type 2,2
14996,location 763,event_type 15,feature 196,1,resource_type 8,severity_type 1,2
13779,location 441,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
17142,location 475,event_type 34,feature 234,7,resource_type 2,severity_type 2,0
57,location 1075,event_type 15,feature 201,3,resource_type 8,severity_type 1,1
6083,location 893,event_type 43,feature 291,34,resource_type 2,severity_type 1,0
10715,location 902,event_type 11,feature 53,3,resource_type 8,severity_type 1,1
2535,location 805,event_type 11,feature 191,4,resource_type 8,severity_type 1,0
16521,location 810,event_type 15,feature 82,19,resource_type 8,severity_type 2,1
11330,location 1036,event_type 15,feature 167,1,resource_type 8,severity_type 2,0
5214,location 745,event_type 11,feature 345,1,resource_type 6,severity_type 1,2
13623,location 206,event_type 35,feature 301,1,resource_type 2,severity_type 1,0
12745,location 821,event_type 11,feature 193,1,resource_type 8,severity_type 1,1
8609,location 270,event_type 35,feature 233,2,resource_type 2,severity_type 2,1
12657,location 653,event_type 15,feature 82,19,resource_type 2,severity_type 1,0
11359,location 114,event_type 20,feature 301,1,resource_type 2,severity_type 1,1
2648,location 834,event_type 15,feature 203,4,resource_type 8,severity_type 2,1
15831,location 834,event_type 15,feature 82,74,resource_type 8,severity_type 2,0
6686,location 56,event_type 10,feature 37,1,resource_type 3,severity_type 5,0
2335,location 147,event_type 34,feature 232,6,resource_type 2,severity_type 2,0
5976,location 962,event_type 15,feature 82,2,resource_type 8,severity_type 2,0
5888,location 450,event_type 34,feature 232,2,resource_type 2,severity_type 2,0
266,location 879,event_type 11,feature 73,2,resource_type 8,severity_type 2,0
11791,location 638,event_type 44,feature 291,13,resource_type 2,severity_type 1,2
7119,location 72,event_type 11,feature 55,2,resource_type 8,severity_type 1,1
16814,location 738,event_type 54,feature 63,1,resource_type 8,severity_type 2,1
8234,location 1019,event_type 15,feature 203,1,resource_type 8,severity_type 2,1
11790,location 1019,event_type 11,feature 82,12,resource_type 8,severity_type 1,0
4394,location 839,event_type 11,feature 54,1,resource_type 8,severity_type 1,1
89,location 253,event_type 35,feature 131,1,resource_type 2,severity_type 4,0
13989,location 507,event_type 35,feature 227,2,resource_type 2,severity_type 2,0
10703,location 955,event_type 11,feature 171,6,resource_type 8,severity_type 1,0
3133,location 646,event_type 11,feature 82,2,resource_type 8,severity_type 1,0
16433,location 931,event_type 11,feature 201,2,resource_type 8,severity_type 1,1
5458,location 534,event_type 10,feature 153,4,resource_type 3,severity_type 4,0
7483,location 889,event_type 11,feature 195,2,resource_type 8,severity_type 1,0
9992,location 756,event_type 54,feature 280,1,resource_type 2,severity_type 1,0
2557,location 998,event_type 11,feature 54,2,resource_type 8,severity_type 2,0
2284,location 795,event_type 15,feature 101,69,resource_type 8,severity_type 2,0
2943,location 760,event_type 11,feature 68,1,resource_type 8,severity_type 1,0
13499,location 810,event_type 15,feature 71,3,resource_type 8,severity_type 2,1
5522,location 899,event_type 42,feature 375,1,resource_type 2,severity_type 1,1
16408,location 471,event_type 35,feature 233,1,resource_type 2,severity_type 2,0
